Q2	epsilon	error	sigma/sigma_D
0.025601	0.9999996020205117	0.005183939073967464	0.9848629000000001
0.025599	0.9999996020518294	0.002668391383574882	0.9811348
0.027607999999999997	0.9999995705753744	0.004909399544734156	0.9817723
0.027602999999999996	0.9999995706537574	0.002804720316301026	0.9813738999999999
0.027602999999999996	0.9999995706537574	0.002883283683208559	0.9804233
0.027608999999999998	0.9999995705596977	0.002841545529982759	0.9776113000000001
0.029635	0.9999995387806665	0.0026359369203656606	0.9777232
0.031691000000000004	0.999999506493896	0.002629132189020423	0.9805226999999999
0.033759	0.9999994739809075	0.0027435787396780406	0.9802101999999999
0.033757999999999996	0.9999994739966386	0.0027366900239901796	0.9757655000000001
0.03587	0.999999440752801	0.0027669570098667606	0.9847440000000001
0.035869	0.9999994407685509	0.0027743457630611816	0.984382
0.037961	0.9999994078005859	0.0027772366490996982	0.9809145
0.037962	0.9999994077848176	0.002772148190541524	0.9783351999999998
0.040052	0.9999993748096377	0.0026649146148076596	0.9784908000000001
0.042157	0.9999993415586793	0.0029132349087038927	0.9822459000000001
0.042158	0.9999993415428738	0.0029145826685717372	0.9805318000000001
0.044252	0.999999308426707	0.0029793454381634274	0.9831595999999999
0.044255	0.9999993083792348	0.002951177666697622	0.9774255999999999
0.046339	0.9999992753825918	0.0045268268241498025	0.9767948000000001
0.046338	0.9999992753984344	0.0032922408647280193	0.9806718000000001
0.046336	0.9999992754301195	0.0030483598656970102	0.9801281999999999
0.048418	0.9999992424267766	0.004976325793078443	0.9773790000000001
0.048418	0.9999992424267766	0.003135443972170449	0.9820928
0.05047	0.9999992098614084	0.00514181497883138	0.9795928
0.050468	0.9999992098931668	0.003477687153274226	0.9808957
0.050467000000000005	0.9999992099090459	0.0032071080956935956	0.9733412
0.050466000000000004	0.999999209924925	0.005539523526000574	0.9736101999999999
0.050467000000000005	0.9999992099090459	0.004162496588616201	0.9748493
0.050468	0.9999992098931668	0.0035028888435872044	0.9791620999999999
0.052490999999999996	0.9999991777515475	0.005594861986669851	0.9822479
0.052492	0.9999991777356504	0.0032567262494453057	0.9821254999999999
0.054499	0.999999145812392	0.0037741564580747945	0.9747709999999999
0.05449400000000001	0.9999991458919663	0.005706475223996954	0.9804398000000001
0.054495	0.9999991458760514	0.0031744552492173274	0.9764456
0.056484000000000006	0.9999991142039609	0.005566791335859296	0.9744345
0.056484000000000006	0.9999991142039609	0.003909435916739885	0.9831736999999999
0.056484000000000006	0.9999991142039609	0.003895657599738654	0.9790664000000001
0.058421	0.9999990833262091	0.005849192299063127	0.9802346
0.058421	0.9999990833262091	0.0039695895467489395	0.9799306999999999
0.058422	0.9999990833102596	0.0036773463808123462	0.9825145000000001
0.060326	0.9999990529261453	0.005713694953433345	0.9799268
0.060327	0.9999990529101789	0.0039340612773113145	0.9847985999999999
0.060327	0.9999990529101789	0.003976985122165026	0.9786461999999999
0.060327	0.9999990529101789	0.003980473382026161	0.979584
0.060326	0.9999990529261453	0.0039633250570357895	0.9819353999999999
0.062203999999999995	0.9999990229254737	0.005348556039652584	0.9889484000000001
0.062203999999999995	0.9999990229254737	0.003882419500288006	0.9774475
0.062203999999999995	0.9999990229254737	0.0036134926041547165	0.9806709000000001
0.064042	0.9999989935335347	0.005544330179246162	0.9818041
0.06404299999999999	0.9999989935175353	0.00441439481325816	0.9772877000000001
0.064044	0.9999989935015359	0.00367690905883834	0.9807171999999998
0.065843	0.9999989647042364	0.005755808388498017	0.9790829
0.065844	0.9999989646882209	0.004073317488709219	0.9819421999999999
0.065838	0.999998964784313	0.00376867699939503	0.9832934000000001
0.054498000000000005	0.999999145828307	0.0036523568035695055	0.9860211
0.003843	0.9999999406290493	0.004557873399500332	0.9950863000000001
0.003839	0.9999999406909137	0.004541834883641665	0.9984134
0.004031	0.9999999377212598	0.004673233717546802	0.9942046999999998
0.004028	0.9999999377676632	0.00462112029834082	0.9925642
0.004031	0.9999999377212598	0.004789525947147688	1.0000514999999999
0.004031	0.9999999377212598	0.004718240629472084	0.9926021
0.004227000000000001	0.9999999346894015	0.0048001403725906056	0.9953972
0.004425999999999999	0.999999931610789	0.004805024880091361	0.9992711
0.004425999999999999	0.999999931610789	0.004753766409614915	0.9951851
0.004626	0.9999999285163529	0.005327993557130669	0.9925083
0.004626	0.9999999285163529	0.005317091824532893	0.9897181
0.004626	0.9999999285163529	0.004522206914103284	0.9975261000000001
0.004625	0.9999999285318261	0.004416187535616983	0.9947113000000001
0.004833	0.9999999253132383	0.004371058423477442	0.9939621
0.004838	0.9999999252358638	0.004364956602591975	0.9891423
0.005051	0.9999999219394997	0.004535269205659216	1.001099
0.005047	0.9999999220014069	0.004546510493985754	1.0012091
0.005046	0.9999999220168837	0.003966505012263358	0.9956915999999999
0.005046	0.9999999220168837	0.0039642808840217	0.9957003000000001
0.0052710000000000005	0.9999999185343825	0.004011590575653879	1.0001859
0.0052710000000000005	0.9999999185343825	0.004019375491548519	0.9984995000000001
0.005272	0.9999999185189038	0.004012352649159863	0.9990216000000001
0.005266	0.9999999186117763	0.003999410063627917	0.9961042999999999
0.005487	0.9999999151907598	0.003948872478118635	0.9963337
0.005487	0.9999999151907598	0.004501009204525021	0.9939495999999999
0.0057079999999999995	0.9999999117693106	0.007261256445283594	0.9908163000000001
0.005707	0.9999999117847932	0.004342413609701214	0.9934245
0.005707	0.9999999117847932	0.003845749699047048	1.0002669
0.005713	0.9999999116918972	0.006678206361315491	0.9955613999999999
0.005707	0.9999999117847932	0.004108671331177416	0.9960413
0.0057079999999999995	0.9999999117693106	0.006870915323978207	0.9924669
0.00594	0.9999999081770976	0.004751452477974874	0.9959584999999999
0.005940999999999999	0.9999999081616129	0.004359519499403476	0.9964636999999998
0.005940999999999999	0.9999999081616129	0.0050623273972959714	1.0011946
0.005940999999999999	0.9999999081616129	0.003163793279474008	0.9993619
0.006168	0.9999999046463549	0.006916802280089692	1.0021082000000001
0.006174	0.9999999045534346	0.0039814192191724275	0.9922109
0.006174	0.9999999045534346	0.004233592599464352	0.9938681
0.006174	0.9999999045534346	0.004164679950432001	0.9919471
0.006168	0.9999999046463549	0.0048892821925700805	0.9902464
0.0064150000000000006	0.9999999008208642	0.003758931902511016	0.9905792
0.0064150000000000006	0.9999999008208642	0.0037733127797862738	0.9913238999999999
0.0064150000000000006	0.9999999008208642	0.0061869863904022195	0.993877
0.006412999999999999	0.999999900851842	0.003810821472318002	0.9966629000000001
0.0064150000000000006	0.9999999008208642	0.004474232669680056	0.9921241
0.006645999999999999	0.9999998972426895	0.0064008259032393685	0.9941332
0.006645999999999999	0.9999998972426895	0.003111730547054067	0.9963409
0.006645999999999999	0.9999998972426895	0.005934819534644258	0.998391
0.006645999999999999	0.9999998972426895	0.0031921370484357565	0.9981764000000001
0.006645999999999999	0.9999998972426895	0.003300557504793474	0.9967948
0.006645999999999999	0.9999998972426895	0.003242078839879867	0.9925564
0.006895	0.9999998933851669	0.005851060167706357	0.9847521999999999
0.006895	0.9999998933851669	0.0029645564882790454	0.9922271999999999
0.007144	0.9999998895270951	0.0028798134437551834	0.9933930000000001
0.007390000000000001	0.9999998857149667	0.0029698020750288036	0.9926046999999999
0.007390000000000001	0.9999998857149667	0.002986684343807941	0.9970129999999999
0.007652	0.9999998816543059	0.002932088075983367	0.9940681
0.007652	0.9999998816543059	0.00292986296844445	0.9894424
0.007906	0.9999998777170541	0.0028845953411092942	0.9918826
0.007911	0.9999998776395435	0.0028907302569217987	0.9932145
0.008175	0.9999998735466648	0.002677098865300951	0.9933228999999999
0.008431000000000001	0.999999869577223	0.002876558271584096	0.9905992
0.008431000000000001	0.999999869577223	0.0028857284163720433	0.9912948
0.008713	0.9999998652039631	0.0029196824147639435	0.9934795
0.008712000000000001	0.9999998652194724	0.0028951635228465773	0.9902337999999999
0.008981	0.9999998610471628	0.0047311981911795364	0.9907815000000001
0.008981	0.9999998610471628	0.0032748563039733183	0.9965936
0.00898	0.9999998610626744	0.002962597046473511	0.9907201999999999
0.009259	0.9999998567345855	0.00515475070221302	0.9851165999999999
0.009259	0.9999998567345855	0.0030209488068635576	0.9895841999999999
0.00954	0.9999998523747743	0.005306039347213397	0.9998345999999999
0.009539	0.9999998523902909	0.003391220202726913	0.9910873
0.009539	0.9999998523902909	0.0030932657320736487	0.9875549000000001
0.009545	0.9999998522971912	0.0057943959326253475	0.9927059000000001
0.009545	0.9999998522971912	0.004123812696970757	0.9896722
0.009545	0.9999998522971912	0.003278496182009587	0.9911131999999999
0.009836	0.9999998477814767	0.0057129855374816255	0.9959635
0.009836	0.9999998477814767	0.0028595726417420084	0.9950804
0.010112999999999999	0.9999998434823159	0.003464576386334213	0.9897386
0.010112999999999999	0.9999998434823159	0.0057062062676016935	0.9880893
0.010112999999999999	0.9999998434823159	0.0026888606219468967	0.9925848
0.010409999999999999	0.9999998388719917	0.005476870981087163	0.9897466
0.010409999999999999	0.9999998388719917	0.003516764938375763	0.9934598
0.010409999999999999	0.9999998388719917	0.003619547457089305	0.9922626
0.010705	0.9999998342919402	0.005706770927320436	1.0015143
0.010705	0.9999998342919402	0.0035140123950671725	0.9926828000000001
0.010705	0.9999998342919402	0.003139438809620559	0.9915044
0.011003	0.9999998296645292	0.005403037338017054	0.990135
0.011003	0.9999998296645292	0.003369185454723104	0.9921235
0.011003	0.9999998296645292	0.0034453565826007286	0.9915333000000001
0.011003	0.9999998296645292	0.0034458147887888183	0.9915444
0.011003	0.9999998296645292	0.003411103298893628	0.9908209000000001
0.011304999999999999	0.9999998249742028	0.004862162236557629	0.9900810999999999
0.011304999999999999	0.9999998249742028	0.003260734359160486	0.994343
0.011304999999999999	0.9999998249742028	0.0029155255343979304	0.9939975000000001
0.011609	0.9999998202519991	0.005032886321953083	0.9971401
0.011609	0.9999998202519991	0.004033667715116208	0.9903876
0.011609	0.9999998202519991	0.0028999116810541877	0.9910457
0.011917	0.9999998154668263	0.005138345832251519	0.9897106
0.011917	0.9999998154668263	0.0032895746845348047	0.9908455
0.011917	0.9999998154668263	0.0029284169049315282	0.9930527
0.012228	0.999999810634192	0.0029559843169725177	0.9877748
0.012228	0.999999810634192	0.0029139220486960582	0.9882066999999999
0.012542	0.9999998057540718	0.0029627282832108636	0.9928963
0.012542	0.9999998057540718	0.003112567161733862	0.9920787
0.012859	0.9999998008264404	0.0035208795220646447	0.9936021999999999
0.010112999999999999	0.9999998434823159	0.0036278100050155635	0.9971949000000001
0.010112999999999999	0.9999998434823159	0.005963595385884619	0.989777
0.010112999999999999	0.9999998434823159	0.0027961266089028772	0.9983473
0.012859	0.9999998008264404	0.0035250913360197257	0.9896655000000001
0.012859	0.9999998008264404	0.003644335411264803	0.9995924999999999
0.013184999999999999	0.9999997957579795	0.0039229624661248266	0.9906546
0.013184999999999999	0.9999997957579795	0.003928737824719606	0.9936324000000001
0.013502000000000002	0.9999997908285427	0.003671015152703718	0.989815
0.013503	0.9999997908129911	0.0036736763388301066	0.9905042
0.013828	0.9999997857582251	0.003427812161097804	0.9917552
0.013828	0.9999997857582251	0.003407627864137174	0.9882269
0.014150999999999999	0.9999997807336386	0.0033686185885338426	0.9902339
0.014150999999999999	0.9999997807336386	0.0033911003426995365	0.9951662
0.014823	0.9999997702770488	0.005962600146586057	0.9884033000000001
0.014823	0.9999997702770488	0.003787713878076822	0.9943943999999999
0.014823	0.9999997702770488	0.003404741348702985	0.9935594000000001
0.0155	0.9999997597386124	0.0030085611635184703	0.9911544
0.0155	0.9999997597386124	0.0030072790235069783	0.989575
0.016187	0.9999997490403626	0.0030801177010407557	0.9909084
0.016188	0.9999997490247873	0.0030664351743786	0.9863379999999999
0.016535	0.9999997436195667	0.00515302456804976	0.9823584000000001
0.016535	0.9999997436195667	0.0033388896140459645	0.9821620999999999
0.016535	0.9999997436195667	0.0030467703874209745	0.9859157
0.016885	0.999999738166535	0.005159089336598781	0.9903668
0.016885	0.999999738166535	0.0033431026083019263	0.9878515999999999
0.016886	0.9999997381509533	0.003041423916987488	0.9862426
0.017238	0.9999997326656639	0.005166251728951437	0.9823383
0.017238	0.9999997326656639	0.0033856586094246975	0.9896986999999999
0.017238	0.9999997326656639	0.003082375920692432	0.9896244000000001
0.0176	0.9999997270233978	0.005242313009640844	0.9842991
0.0176	0.9999997270233978	0.0034002865708933454	0.9831628000000001
0.0176	0.9999997270233978	0.0031175668210389096	0.9902818999999999
0.01795	0.9999997215670644	0.0052305474537663234	0.9873546000000001
0.01795	0.9999997215670644	0.0034525286828315438	0.9888306
0.01795	0.9999997215670644	0.0031181214005267365	0.9848020000000001
0.01831	0.999999715953704	0.005125488962659896	0.9905343000000001
0.01831	0.999999715953704	0.0033746888035643386	0.9808777
0.01831	0.999999715953704	0.0030941426856144166	0.9869868
0.018678999999999998	0.9999997101988182	0.005112745509169663	0.9877478000000001
0.018678999999999998	0.9999997101988182	0.003405188702488726	0.9814519
0.019036	0.9999997046299353	0.005162308256357397	0.9828126
0.019036	0.9999997046299353	0.0034808673510021556	0.9939916
0.019036	0.9999997046299353	0.003163410500960643	0.9909187
0.019402000000000003	0.9999996989194886	0.005223326064647071	0.9861204
0.019403	0.9999996989038847	0.003530252650611951	0.9950385
0.019403	0.9999996989038847	0.0029807692968081417	0.9873354999999999
0.019764	0.9999996932702839	0.005103762050814919	0.9850779000000001
0.019764	0.9999996932702839	0.003496877279301138	0.9889838
0.019764	0.9999996932702839	0.00303207086115197	0.9843765
0.020142	0.9999996873701519	0.0032183072853840776	0.9833195
0.020142	0.9999996873701519	0.003953244679949582	0.9831025
0.020513999999999998	0.999999681562437	0.0030574793454434266	0.9825855
0.020513999999999998	0.999999681562437	0.0030630186752954275	0.9850877
0.020888999999999998	0.9999996757066453	0.0030754861940390254	0.9790418
0.020888999999999998	0.9999996757066453	0.005208704241018304	0.9846704
0.020888999999999998	0.9999996757066453	0.0033037112256857604	0.9874031999999999
0.021266	0.9999996698183671	0.0031164010724953994	0.9791853000000001
0.021266	0.9999996698183671	0.003933560407284407	0.985815
0.029547000000000004	0.9999995401617551	0.0037411903671242786	0.9744212
0.029547000000000004	0.9999995401617551	0.0037431331837918243	0.9753573
0.054477	0.9999991461625166	0.004950050064219307	0.9821863999999999
0.054477	0.9999991461625166	0.007319279412996449	0.9765075000000001
0.054479	0.9999991461306874	0.004182172741793888	0.9805019
0.054479	0.9999991461306874	0.004689843738896186	0.9709800999999999
0.042134	0.9999993419222036	0.003995667138712529	0.9837174999999999
0.042133	0.9999993419380089	0.00399558425149889	0.9853339
0.044216000000000005	0.9999993089963677	0.004056288460800757	0.9807334999999999
0.044217	0.9999993089805439	0.004037673834419291	0.9755493000000001
0.046310000000000004	0.9999992758420222	0.004595491662002471	0.9837063
0.046311	0.99999927582618	0.004027663235211295	0.9816905999999999
0.048369999999999996	0.9999992431880932	0.004123561997117339	0.9795630999999999
0.048369	0.9999992432039537	0.004133098472517251	0.9796306999999999
0.05248	0.9999991779264145	0.0068111064154730405	0.9807219000000001
0.05248200000000001	0.9999991778946206	0.004691881788086368	0.9783609000000001
0.05248099999999999	0.9999991779105175	0.004347920853751233	0.9772219999999999
0.056455	0.9999991146659979	0.0041600516819660874	0.9765088
0.056455	0.9999991146659979	0.0041772153568007285	0.9804541999999999
0.060323	0.9999990529740448	0.004351246001127952	0.9780534
0.060322	0.9999990529900112	0.0043585373814159145	0.9804093
0.062189999999999995	0.9999990231492366	0.006400931134612139	0.9812915000000001
0.062188	0.9999990231812026	0.004441950107715291	0.9834991
0.064024	0.9999989938215226	0.00649787938466869	0.9824440999999999
0.064026	0.9999989937895241	0.004773455539622657	0.9811201999999999
0.064025	0.9999989938055233	0.004481454968081474	0.9733055
0.065847	0.9999989646401748	0.006624327259554072	0.9771244000000001
0.065846	0.9999989646561902	0.0049170355022601945	0.9857978000000001
0.065846	0.9999989646561902	0.004901032371726178	0.9816282
0.067596	0.9999989366156896	0.0067675753851049935	0.9846876
0.067595	0.9999989366317205	0.004968508537023135	0.9787754999999999
0.067596	0.9999989366156896	0.004709122289789248	0.9802466999999999
0.069275	0.999998909687324	0.0051005770372509985	0.9822814000000001
0.069275	0.999998909687324	0.004815043427042255	0.9823079
0.070965	0.9999988825573105	0.00697871638788118	0.977275
0.070963	0.999998882589432	0.0052031402019131045	0.9797475
0.070962	0.9999988826054927	0.004932652316453977	0.9824146
0.07256699999999999	0.9999988568166176	0.007108486866943559	0.9845731
0.072568	0.9999988568005427	0.005327136712098907	0.9817286
0.074049	0.999998832983816	0.00725459422870983	0.9795370000000001
0.074049	0.999998832983816	0.005469684909964242	0.987843
0.074049	0.999998832983816	0.0051769689462533575	0.9893463
0.07557699999999999	0.9999988083908861	0.007484212370198541	0.9847665999999999
0.077078	0.999998784212372	0.00748249665576642	0.9884850000000001
0.07707699999999999	0.9999987842284869	0.005699209420658529	0.9879789000000001
0.077078	0.999998784212372	0.005250631266795365	0.9890532
0.078472	0.9999987617395613	0.005540704113223472	0.9926155000000001
0.078472	0.9999987617395613	0.00633854889677508	0.9951939000000001
0.07977000000000001	0.9999987407988933	0.005438030018259014	0.989079
0.07976799999999999	0.9999987408311708	0.005451396309840299	0.9922456000000001
0.081062	0.9999987199401957	0.005559315210163883	0.9916290000000001
0.081064	0.9999987199078954	0.007963484576148127	0.9951254999999999
0.081062	0.9999987199401957	0.005767959133087348	0.9912001
0.082233	0.9999987010222031	0.005652356336464301	0.9867933000000001
0.082231	0.9999987010545244	0.0065172943937690745	0.9866113000000001
0.083428	0.9999986817039522	0.005785137250660936	0.9915287
0.083428	0.9999986817039522	0.005753043201522358	0.9855236999999999
0.047935000000000005	0.9999997551451477	0.0029550444648475203	0.9789353999999999
0.04793	0.9999997551710329	0.0032423532185879545	0.9762035
0.047932	0.9999997551606787	0.0029341414514135905	0.9727982
0.047939999999999997	0.9999997551192621	0.002937426520235818	0.9745974000000001
0.047938999999999996	0.9999997551244393	0.003085625373103478	0.9756617
0.047929	0.99999975517621	0.0029411549868180106	0.9742453999999999
0.047922	0.9999997552124492	0.002914787142616167	0.9697640999999999
0.047932999999999996	0.9999997551555017	0.0026920190204679168	0.9778413
0.047938	0.9999997551296164	0.0026886538169628915	0.9765101
0.047925	0.9999997551969181	0.0026762134253425626	0.9780161
0.047925	0.9999997551969181	0.0026864765239492153	0.9757604
0.047927	0.9999997551865641	0.0026849326628646314	0.9731110999999999
0.047929	0.99999975517621	0.0026929469696321926	0.9782599000000001
0.047915	0.9999997552486884	0.002626874853172638	0.975657
0.058152999999999996	0.999999702095486	0.0027510229845154584	0.9776923000000001
0.05816	0.9999997020590405	0.002753501332397378	0.9753655000000001
0.05815	0.9999997021111056	0.002754509191373523	0.9738747999999999
0.058151999999999995	0.9999997021006926	0.0027637390759760005	0.9770313
0.058158	0.9999997020694535	0.002747936326285524	0.9708405000000001
0.058154	0.9999997020902796	0.0027619610807222317	0.9773482
0.068797	0.9999996465143849	0.0027265930369834456	0.9726261999999999
0.06879	0.9999996465510449	0.002777801181545375	0.973081
0.06880399999999999	0.9999996464777249	0.002779357766629208	0.9706908000000001
0.06880800000000001	0.9999996464567762	0.0027802912727364283	0.9714084000000001
0.079705	0.999999589216197	0.003344826189665778	0.9671318999999999
0.07971900000000001	0.9999995891424368	0.0029335765467385626	0.9718348
0.079729	0.9999995890897506	0.0028760208723249557	0.9710835999999999
0.090777	0.9999995307060824	0.003140370721661554	0.9680964
0.090771	0.9999995307378851	0.0031626335584433664	0.9725412
0.10185	0.9999994718375431	0.0034871116294184256	0.974615
0.112804	0.9999994132541529	0.0038340346919301417	0.9688904
0.11278599999999998	0.9999994133507024	0.0038480195303391925	0.97303
0.12353099999999999	0.9999993555498128	0.0034691194625407857	0.9765367
0.123529	0.9999993555606025	0.0034907736985119466	0.9751702
0.134023	0.9999992987889492	0.003967098953771799	0.970864
0.134023	0.9999992987889492	0.003996233799563162	0.9740462999999999
0.133976	0.9999992990439225	0.003961795615385656	0.9721223
0.133994	0.9999992989462739	0.003916515986675005	0.9698965
0.144119	0.9999992438710046	0.004033009136573393	0.9748989
0.14411500000000002	0.999999243892821	0.004027458374238967	0.9752390999999999
0.042987	0.9999997807260527	0.0036691827953059166	0.972025
0.042983	0.9999997807467041	0.0036753540754317225	0.9780318000000001
0.042989	0.9999997807157273	0.0038686879305674503	0.9763903
0.042983999999999994	0.9999997807415413	0.0029482215462330466	0.9775659999999999
0.042983	0.9999997807467041	0.002947618216669015	0.9786606
0.042983	0.9999997807467041	0.0029490532297261904	0.9777851000000001
0.042988	0.9999997807208901	0.0029480735676154944	0.9776662
0.042987	0.9999997807260527	0.0027058869672321735	0.9762966999999999
0.042986	0.9999997807312156	0.0027057228985946373	0.9785296999999998
0.052994000000000006	0.9999997289174859	0.0027056365297658544	0.9795645000000001
0.052988	0.9999997289486356	0.002704761445032519	0.9777425999999999
0.052988	0.9999997289486356	0.0026989000725378956	0.9785562
0.05299500000000001	0.9999997289122942	0.0027078414032693197	0.9777843
0.05297999999999999	0.9999997289901685	0.002694232783483099	0.9731409
0.052988	0.9999997289486356	0.0026964605539758725	0.9751415999999999
0.063415	0.9999996746590244	0.0026247816474638704	0.9729460999999999
0.063413	0.9999996746694677	0.0026251844685108742	0.9731579
0.063412	0.9999996746746894	0.002630125542832753	0.9752174000000001
0.063413	0.9999996746694677	0.0025901413942955617	0.9759614
0.074213	0.9999996181077329	0.002566992597314737	0.9695271999999999
0.07421900000000001	0.9999996180762162	0.0025703385663829736	0.9711661
0.074214	0.9999996181024801	0.0028478275161743956	0.9707021999999998
0.07422100000000001	0.9999996180657107	0.002853344653432239	0.972772
0.085226	0.9999995600845424	0.003068578715265945	0.9680559000000001
0.085213	0.9999995601532402	0.0031044240042511933	0.9732046
0.085216	0.9999995601373871	0.003073559940121912	0.9702495000000001
0.085221	0.9999995601109647	0.003096416392594454	0.968233
0.096314	0.9999995013133002	0.0035324848489703808	0.970931
0.10728199999999999	0.9999994428297152	0.0038464293108068748	0.9709529
0.107279	0.9999994428457591	0.003834189254799607	0.9703511999999999
0.118153	0.9999993845214178	0.003996205754799122	0.9709015
0.118154	0.9999993845160384	0.004008308331094888	0.9714923000000001
0.128804	0.9999993270629534	0.0038828746430190617	0.9737674999999999
0.13911800000000002	0.9999992711110209	0.003985015229545447	0.9714395
0.128788	0.9999993271495129	0.0038078980832554387	0.9689536
0.12878399999999998	0.9999993271711526	0.003908577878588731	0.9741184000000002
0.139068	0.9999992713830028	0.0039898845321204145	0.974165
0.139073	0.9999992713558048	0.004011157963343854	0.9724333000000001
0.011079	0.9999999439956438	0.00478303169400262	0.9858376
0.011631	0.9999999411960411	0.0032285662320078973	0.9873363000000002
0.01163	0.9999999412011136	0.00322622964293626	0.9880683000000001
0.012217	0.9999999382230389	0.0032805531589979514	0.9904613999999999
0.012218000000000001	0.9999999382179646	0.0032984540942461913	0.9899771999999999
0.012806	0.9999999352338202	0.003391546967178508	0.9844189
0.012806	0.9999999352338202	0.0034058741319927034	0.9926546999999999
0.013406	0.9999999321877489	0.0034574733954004905	0.9889549999999999
0.013406	0.9999999321877489	0.0032753457804241895	0.9899220999999999
0.013406	0.9999999321877489	0.003290172798233995	0.9923056
0.014019	0.9999999290746089	0.003346112541087975	0.9850238000000001
0.014018000000000001	0.9999999290796883	0.003368485123325327	0.9890038000000001
0.014643000000000002	0.9999999259044938	0.003451170735432027	0.9859915000000001
0.014643000000000002	0.9999999259044938	0.0034553801681530332	0.9877107
0.014641999999999999	0.9999999259095748	0.0032504682678427756	0.9902575000000001
0.014643000000000002	0.9999999259044938	0.0032619296393916	0.9902413000000001
0.015280000000000002	0.9999999226671782	0.0033537879740852946	0.9917456
0.015280000000000002	0.9999999226671782	0.003356842094809528	0.9910888000000001
0.015941	0.9999999193066565	0.0034447331102449605	0.9896834000000001
0.015941	0.9999999193066565	0.0034499531827486083	0.9908341
0.015941	0.9999999193066565	0.003119656105243176	0.9862790000000001
0.015941	0.9999999193066565	0.003124041311990779	0.9895367
0.016587	0.9999999160211791	0.0031962142023674797	0.9870002
0.016588	0.9999999160160923	0.0031418426679151665	0.9898601999999999
0.016587	0.9999999160211791	0.003133764391807128	0.9897174999999999
0.016588	0.9999999160160923	0.0032015556442273325	0.9876808000000001
0.017259	0.999999912602194	0.003302848860604018	0.9820933000000001
0.017259	0.999999912602194	0.0033090908788264086	0.984585
0.017259	0.999999912602194	0.002827773048478125	0.9846593000000001
0.017259	0.999999912602194	0.00282863305478904	0.9837684999999999
0.017956	0.9999999090546406	0.003256182861140331	0.9834132
0.017956	0.9999999090546406	0.003263338826852824	0.9870882
0.017957	0.99999990904955	0.0036441976213772305	0.9852144
0.018635	0.999999905597358	0.003226850020074758	0.988575
0.018636	0.9999999055922653	0.00315660566961522	0.9872979
0.018636	0.9999999055922653	0.003216210717436727	0.9867950999999999
0.018636	0.9999999055922653	0.0032447405886230785	0.9836937
